,word1,word2,val
11708,출발,선물,3032
11709,상상,공부,3032
11710,후회,여름,3032
11711,해장,오늘,3032
11712,졸업,시험,3031
11713,시험,개인,3031
11714,장소,느낌,3031
11715,데이,공부,3031
11716,중간고사,갓생,3031
11717,다방,갓생,3031
11718,버스,고생,3031
11719,후기,선택,3031
11720,중간,기록,3031
11721,주변,주문,3031
11722,피곤,간식,3031
11723,정리,신청,3030
11724,학원,내일,3030
11725,연속,공부,3030
11726,푸드,시작,3030
11727,의미,여행,3030
11728,전화,겨울,3030
11729,회사,웨이팅,3030
11730,제출,공부,3030
11731,방법,목표,3030
11732,여행,공원,3030
11733,선물,과일,3030
11734,투자,갓생,3030
11735,회복,갓생,3030
11736,느낌,그걸,3029
11737,설명,기대,3029
11738,여행,스트레스,3029
11739,행복,우산,3029
11740,계정,갓생,3029
11741,선배,노래,3029
11742,포스팅,정리,3029
11743,포스팅,마무리,3029
11744,커피,장난,3029
11745,다리,기대,3029
11746,처리,오늘,3029
11747,이유,관리,3028
11748,회사,그게,3028
11749,출근,쇼핑,3028
11750,아이스크림,라면,3028
11751,점심,이모,3028
11752,이모,블로그,3028
11753,파스타,성공,3028
11754,성공,기념,3028
11755,카톡,맛집,3028
11756,맛집,그림,3028
11757,인생,이벤트,3028
11758,아들,갓생,3028
11759,챌린지,계획,3028
11760,현실,커피,3028
11761,오픈,버스,3028
11762,노래,과일,3028
11763,필요,경우,3028
11764,한잔,운동,3028
11765,챌린지,수업,3028
11766,순간,거기,3027
11767,유행,공부,3027
11768,출근,인사,3027
11769,이걸,걱정,3027
11770,일상,건가,3027
11771,운동,마라,3027
11772,성공,라면,3026
11773,확인,여행,3026
11774,식당,만족,3026
11775,카톡,여행,3026
11776,시험,라면,3026
11777,연애,선물,3026
11778,학년,선물,3025
11779,학기,영화,3025
11780,약속,개인,3025
11781,추가,샐러드,3025
11782,크림,취향,3025
11783,의미,시험,3025
11784,내일,겨울,3025
11785,하트,선물,3025
11786,팝콘,갓생,3025
11787,마라,도착,3025
11788,영화,교수,3025
11789,학교,지도,3025
11790,주문,김치,3025
11791,커피,사이즈,3025
11792,후기,확인,3025
11793,운동,여성,3025
11794,크림,최애,3024
11795,종일,아이스크림,3024
11796,회사,거리,3024
11797,확인,걱정,3024
11798,핑크,공부,3024
11799,학교,뭔지,3024
11800,연락,내일,3024
11801,작품,오늘,3024
11802,일상,요리,3024
11803,생활,그게,3023
11804,선택,마무리,3023
11805,행복,블랙,3023
11806,세계,공부,3023
11807,약속,스토리,3023
11808,이유,기절,3023
11809,조절,시작,3023
11810,주일,다리,3023
11811,메뉴,기본,3023
11812,제품,오늘,3023
11813,일기,다이어트,3023
11814,순간,만큼,3022
11815,서울,교수,3022
11816,타임,정리,3022
11817,블로그,마스크,3022
11818,패스,시작,3022
11819,오늘,공기,3022
11820,외출,갓생,3022
11821,추억,계획,3022
11822,지금,오전,3022
11823,카페,실력,3022
11824,이유,부탁,3022
11825,파스타,마무리,3022
11826,샐러드,다이어트,3022
11827,확인,추가,3021
11828,단어,노래,3021
11829,문제,도전,3020
11830,최애,계획,3020
11831,기록,결과,3020
11832,초코,상태,3020
11833,축구,시작,3020
11834,축하,인스타,3020
11835,인정,이유,3019
11836,학기,맛집,3019
11837,평소,여행,3019
11838,활동,노래,3019
11839,이유,여성,3019
11840,완벽,새벽,3019
11841,일상,소개,3019
11842,지금,음료,3019
11843,학교,당일,3018
11844,수업,냄새,3018
11845,일상,습관,3018
11846,다운,갓생,3018
11847,피곤,이걸,3018
11848,오픈,성공,3018
11849,여름,그것,3018
11850,학원,맛집,3017
11851,아무,마무리,3017
11852,크리스마스,노래,3017
11853,직원,서울,3017
11854,인생,공유,3017
11855,점심,결정,3017
11856,사과,블로그,3017
11857,생사,블로그,3017
11858,인정,선물,3017
11859,카메라,느낌,3017
11860,특별,오늘,3017
11861,콘서트,공부,3017
11862,중간,아무,3017
11863,상태,과제,3017
11864,원래,만족,3016
11865,노력,개인,3016
11866,행복,식단,3016
11867,노래,검사,3016
11868,커피,추석,3016
11869,취향,문제,3015
11870,행복,과거,3015
11871,후식,맛집,3015
11872,포스팅,기대,3015
11873,행복,왼쪽,3015
11874,운동,기회,3015
11875,평소,걱정,3015
11876,접수,갓생,3015
11877,힐링,주일,3015
11878,취향,겨울,3014
11879,필요,편의점,3014
11880,점심,사회,3014
11881,예정,예약,3014
11882,포기,예약,3014
11883,주일,의미,3014
11884,출근,걸까,3014
11885,인생,웃음,3014
11886,주문,서비스,3014
11887,진심,고생,3014
11888,학교,거트,3014
11889,오늘,등록,3014
11890,필요,아무것,3013
11891,학교,관련,3013
11892,상황,버스,3013
11893,인간,연락,3013
11894,게임,걱정,3013
11895,축하,영화,3013
11896,오전,여름,3013
11897,수업,사용,3013
11898,행복,위치,3012
11899,편의점,케이크,3012
11900,직원,버스,3012
11901,소스,기대,3012
11902,인사,버스,3012
11903,비밀,노래,3012
11904,메뉴,기념,3012
11905,마무리,디저트,3012
11906,원래,발견,3012
11907,여름,식당,3012
11908,운동,그건,3011
11909,적응,오늘,3011
11910,선물,마감,3011
11911,일상,당황,3011
11912,이유,소스,3011
11913,여름,라면,3011
11914,행복,야식,3011
11915,선물,방법,3011
11916,도전,결과,3010
11917,포기,최애,3010
11918,기간,겨울,3010
11919,퇴근,쇼핑,3010
11920,학교,도움,3010
11921,주문,개인,3010
11922,후기,예전,3010
11923,점심,반찬,3010
11924,이해,발견,3010
11925,카페,목소리,3010
11926,유튜브,서울,3009
11927,티켓,인생,3009
11928,완료,성공,3009
11929,시작,갈비,3009
11930,점심,바닥,3009
11931,조합,아이스크림,3009
11932,오늘,문자,3009
11933,사용,내용,3009
11934,정리,개월,3008
11935,종일,동네,3008
11936,최근,상태,3008
11937,수준,블로그,3008
11938,수업,다짐,3008
11939,퇴사,시작,3007
11940,필름,노래,3007
11941,인생,관련,3007
11942,문제,대신,3007
11943,점심,재료,3007
11944,위치,블로그,3007
11945,출근,신청,3006
11946,치킨,인간,3006
11947,풍경,점심,3006
11948,포기,아이스크림,3006
11949,카페,수준,3006
11950,핸드폰,책,3006
11951,헬스,주일,3006
11952,이유,시기,3006
11953,행복,행동,3006
11954,인생,담주,3006
11955,피곤,타임,3006
11956,이유,미래,3006
11957,운동,마트,3006
11958,커피,진짜,3006
11959,완벽,성공,3005
11960,정리,사고,3005
11961,선택,내용,3005
11962,코로나,가족,3005
11963,무대,노래,3005
11964,책,기념,3005
11965,필요,포장,3005
11966,공부,건물,3005
11967,필름,커피,3005
11968,커피,불편,3004
11969,헬스,맛집,3004
11970,쿠키,새벽,3004
11971,점심,덮밥,3004
11972,커피,방법,3004
11973,버스,대박,3004
11974,내년,기대,3003
11975,확인,맛집,3003
11976,수업,걸까,3003
11977,이제,수업,3003
11978,퇴근,상황,3003
11979,원래,마무리,3003
11980,계획,개월,3002
11981,재미,발견,3002
11982,주말,당황,3002
11983,회사,최근,3002
11984,학교,핑크,3002
11985,일상,배달,3002
11986,종일,다행,3002
11987,상황,부분,3001
11988,안주,느낌,3001
11989,선물,드라마,3001
11990,아이스크림,디저트,3001
11991,이유,배달,3001
11992,어른,느낌,3000
11993,점심,시기,3000
11994,학기,눈물,3000
11995,치킨,다행,3000
11996,행복,교육,3000
11997,식당,마무리,3000
11998,주말,소주,3000
11999,일기,방문,3000
12000,우산,블로그,2999
12001,퇴근,부족,2999
12002,애기,성공,2999
12003,새벽,대화,2999
12004,시험,경험,2999
12005,풍경,블로그,2999
12006,후기,참고,2999
12007,챌린지,여름,2999
12008,커피,구름,2999
12009,점심,나무,2999
12010,코로나,서울,2998
12011,지금,방학,2998
12012,친절,기대,2998
12013,필수,도착,2998
12014,귀여,갓생,2998
12015,인간,선생,2998
12016,후기,최애,2998
12017,행복,촬영,2998
12018,오후,예정,2998
12019,인생,나머지,2998
12020,순간,경험,2998
12021,힐링,시험,2998
12022,진심,다리,2998
12023,중간,떡볶이,2998
12024,타임,인스타,2998
12025,의미,상태,2997
12026,학기,성공,2997
12027,후회,만족,2997
12028,최근,맛집,2997
12029,일상,공원,2997
12030,여름,만큼,2997
12031,회사,만큼,2997
12032,학원,필요,2997
12033,서울,고생,2997
12034,안주,메뉴,2997
12035,진심,오전,2997
12036,구리,갓생,2997
12037,추가,도전,2996
12038,평소,시험,2996
12039,시기,느낌,2996
12040,스토리,눈물,2996
12041,새벽,모닝,2996
12042,에어컨,시작,2996
12043,진심,의미,2995
12044,침대,느낌,2995
12045,행복,특별,2995
12046,회사,헬스,2995
12047,환승,카페,2995
12048,택배,카페,2995
12049,동영상,갓생,2995
12050,일기,겨울,2995
12051,서울,샐러드,2995
12052,시작,세대,2995
12053,이유,단어,2995
12054,후기,기록,2995
12055,피곤,택시,2995
12056,인스타,애기,2994
12057,재미,눈물,2994
12058,시작,대망,2994
12059,주변,일기,2994
12060,시험,간식,2994
12061,조합,인스타,2994
12062,텐데,진심,2994
12063,출발,노래,2994
12064,책,관리,2994
12065,인스타,사용,2994
12066,축하,여름,2994
12067,이유,그걸,2993
12068,인간,개인,2993
12069,웨이팅,만족,2993
12070,추억,걱정,2993
12071,상태,병원,2993
12072,집중,주일,2993
12073,음악,블로그,2993
12074,텐데,걱정,2993
12075,의미,약속,2993
12076,소주,버스,2993
12077,여유,내일,2993
12078,운동,국물,2993
12079,시골,갓생,2993
12080,이유,관계,2992
12081,부분,그게,2992
12082,이유,그건,2992
12083,학교,티켓,2992
12084,모델,갓생,2992
12085,기대,그림,2992
12086,시작,계산,2992
12087,여유,눈물,2992
12088,짜증,진심,2992
12089,카페,반응,2992
12090,튀김,커피,2992
12091,행복,포즈,2992
12092,포기,다행,2992
12093,이유,신경,2992
12094,일상,완료,2992
12095,프로,여행,2991
12096,블로그,부담,2991
12097,블로그,디자인,2991
12098,시험,부족,2991
12099,회사,파티,2991
12100,선물,모자,2991
12101,플레이,갓생,2991
12102,커피,까스,2991
12103,여름,사실,2991
12104,유산소,오늘,2991
12105,만족,경험,2991
12106,인생,결정,2990
12107,운동,감정,2990
12108,행복,그날,2990
12109,코로나,기대,2990
12110,토마토,커피,2990
12111,포기,생활,2990
12112,새벽,나라,2990
12113,계발,갓생,2990
12114,주도,이유,2990
12115,인간,아이스크림,2990
12116,제출,오늘,2990
12117,이해,순간,2989
12118,예전,부분,2989
12119,러버,갓생,2989
12120,필수,노래,2989
12121,오후,동네,2989
12122,인형,선물,2989
12123,발견,그것,2989
12124,일상,기본,2989
12125,인스타,라면,2989
12126,당시,갓생,2989
12127,후식,운동,2989
12128,주문,그게,2989
12129,여름,샐러드,2989
12130,추가,대신,2988
12131,대신,가족,2988
12132,주일,알바,2988
12133,서비스,기대,2988
12134,이유,소주,2988
12135,카페,그날,2988
12136,정리,거리,2988
12137,순간,사실,2987
12138,카페,종이,2987
12139,진심,디저트,2987
12140,위치,느낌,2987
12141,눈물,난리,2987
12142,책,이틀,2987
12143,약속,만큼,2987
12144,인스타,스타일,2987
12145,종강,교수,2986
12146,점심,곱창,2986
12147,학교,개맛,2986
12148,포스팅,주문,2986
12149,라떼,가족,2986
12150,성공,동기,2986
12151,주말,경험,2986
12152,조심,공부,2986
12153,전화,그게,2985
12154,영화,나라,2985
12155,지금,시절,2985
12156,볶음밥,느낌,2985
12157,카페,야외,2985
12158,수다,기대,2985
12159,아무,걱정,2985
12160,기름,갓생,2985
12161,주말,사용,2985
12162,아무것,상태,2984
12163,버스,냄새,2984
12164,피곤,크림,2984
12165,피자,피곤,2984
12166,여행,다리,2984
12167,이유,네이버,2984
12168,후기,감동,2984
12169,정리,음료,2984
12170,이것저것,노래,2983
12171,인간,대신,2983
12172,퇴근길,퇴근,2983
12173,충격,느낌,2983
12174,역대,시작,2983
12175,합리,갓생,2983
12176,내일,거기,2983
12177,책,관계,2983
12178,입장,블로그,2983
12179,피곤,주변,2983
12180,일기,개월,2983
12181,메뉴,국물,2983
12182,의지,오늘,2983
12183,음료,걱정,2983
12184,이유,과자,2982
12185,케이크,추억,2982
12186,사실,마무리,2982
12187,축제,노래,2982
12188,걱정,거리,2982
12189,장소,운동,2982
12190,커피,시장,2982
12191,지금,방문,2982
12192,이유,기회,2982
12193,쿠키,기대,2981
12194,활동,지금,2981
12195,침대,선물,2981
12196,출근,최근,2981
12197,일상,이틀,2981
12198,조합,시험,2981
12199,도로,갓생,2981
12200,라멘,갓생,2981
12201,식사,수업,2981
12202,웨이팅,수업,2981
12203,치킨,취향,2980
12204,친절,출근,2980
12205,최근,성공,2980
12206,운동,애플,2980
12207,치킨,소스,2980
12208,사용,도착,2980
12209,눈물,고생,2980
12210,커피,연휴,2980
12211,공부,결론,2979
12212,종강,인생,2979
12213,행복,체험,2979
12214,포장,동네,2979
12215,공부,거울,2979
12216,다행,감동,2979
12217,커피,시절,2979
12218,여행,수다,2979
12219,최근,만족,2979
12220,출발,맛집,2979
12221,저게,시작,2979
12222,학교,대로,2979
12223,욕심,시작,2978
12224,학교,성격,2978
12225,평소,버스,2978
12226,손톱,갓생,2978
12227,현실,선물,2978
12228,오후,생활,2978
12229,학교,콘서트,2978
12230,역사,갓생,2978
12231,더위,갓생,2978
12232,질문,이유,2977
12233,추억,게임,2977
12234,정리,방문,2977
12235,동네,겨울,2977
12236,아기,느낌,2977
12237,세트,메뉴,2977
12238,책,웨이팅,2976
12239,순간,도전,2976
12240,메뉴,당황,2976
12241,행복,캡쳐,2976
12242,출근,일정,2975
12243,직장,공부,2975
12244,이해,생활,2975
12245,졸업,노래,2975
12246,진심,기념,2975
12247,주말,쇼핑,2975
12248,인생,브이,2975
12249,치킨,게임,2975
12250,도착,강의,2975
12251,카페,수고,2974
12252,아이스크림,실패,2974
12253,출근,부족,2974
12254,주도,기대,2974
12255,일기,원래,2974
12256,돼지,노래,2974
12257,카톡,주일,2974
12258,상태,경험,2974
12259,술집,맛집,2974
12260,취향,순간,2973
12261,시작,미라클,2973
12262,바보,공부,2973
12263,웨이팅,마무리,2973
12264,샐러드,버스,2973
12265,초코,지금,2973
12266,순간,다행,2973
12267,피곤,내용,2973
12268,선물,기여,2972
12269,느낌,강아지,2972
12270,취향,음료,2972
12271,예정,방문,2972
12272,지금,자랑,2972
12273,오늘,불안,2972
12274,집중,중요,2971
12275,선물,샌드위치,2971
12276,크림치즈,갓생,2971
12277,눈물,그것,2971
12278,블로그,그릇,2971
12279,쿠키,이유,2971
12280,주간일기,가족,2971
12281,타임,가족,2970
12282,회식,운동,2970
12283,이걸,계획,2970
12284,인간,교수,2970
12285,여행,모임,2970
12286,자연,이유,2970
12287,약속,아무것,2970
12288,계획,거리,2970
12289,공복,갓생,2970
12290,대박,기대,2969
12291,필요,스타일,2969
12292,결과물,갓생,2968
12293,프로,맛집,2968
12294,영화,스트레스,2968
12295,점심,등장,2968
12296,식사,기대,2967
12297,지하철,주말,2967
12298,커피,개강,2967
12299,핑크,커피,2967
12300,학교,교육,2967
12301,필요,대학,2967
12302,학교,감정,2967
12303,서울,경험,2967
12304,사용,노래,2967
12305,이유,요리,2967
12306,카페,배송,2966
12307,유튜브,게임,2966
12308,중간,주변,2966
12309,핸드폰,이유,2966
12310,유지,운동,2965
12311,느낌,국물,2965
12312,그것,걱정,2965
12313,편의점,전화,2965
12314,점심,기여,2965
12315,인생,데이,2965
12316,책,고생,2965
12317,행동,블로그,2965
12318,아이스크림,다행,2965
12319,신청,계획,2964
12320,추가,감동,2964
12321,추가,순간,2964
12322,필요,강의,2964
12323,방법,노력,2963
12324,이유,성격,2963
12325,충격,선물,2963
12326,필터,갓생,2963
12327,위주,갓생,2963
12328,학생,노래,2963
12329,성공,디저트,2963
12330,담주,노래,2963
12331,후기,순간,2963
12332,책,오픈,2963
12333,음료,떡볶이,2963
12334,주일,건가,2963
12335,목표,내일,2962
12336,카페,부담,2962
12337,커피,모자,2962
12338,내용,관련,2962
12339,점심,자연,2962
12340,주말,난리,2962
12341,아무것,기대,2961
12342,취향,예약,2961
12343,학교,우울,2961
12344,버스,개인,2961
12345,모자,공부,2961
12346,거리,가족,2961
12347,영화,식당,2961
12348,상태,사용,2961
12349,순간,기간,2961
12350,주문,생활,2961
12351,학교,기회,2960
12352,피자,가족,2960
12353,유튜브,기록,2960
12354,촬영,블로그,2960
12355,일상,알바,2960
12356,학원,인스타,2960
12357,운동,고구마,2960
12358,출근,의미,2959
12359,스트레스,상태,2959
